Park Code,Category,Order,Family,Taxa Code,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,Record Status
ACAD,Vascular Plant,Fabales,Fabaceae,204553,Vicia sativa ssp. nigra,,Spring Vetch,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Fabales,Fabaceae,128208,Vicia tetrasperma,,Slender Vetch,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Fabales,Fabaceae,128210,Vicia villosa,,Hairy Vetch,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Fabales,Polygalaceae,131493,Polygala paucifolia,,"Fringed Polygala, Gaywings",Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Fabales,Polygalaceae,131502,Polygala sanguinea,,Purple Milkwort,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Fabales,Polygalaceae,131509,Polygala verticillata,,Whorled Milkwort,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,92014,Alnus incana ssp. rugosa,,Speckled Alder,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,92021,Alnus viridis ssp. crispa,,"Green Alder, Mountain Alder",Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,102817,Betula alleghaniensis,,Yellow Birch,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,100476,Betula cordifolia,,Heart-leaved Birch,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,103573,Betula papyrifera,,White Birch,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,104731,Betula populifolia,,Gray Birch,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,103507,Betula X caerulea,,Blue Birch,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,105643,Corylus cornuta,,Beaked Hazelnut,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Betulaceae,105688,Ostrya virginiana,,Hop Hornbeam,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Fagales,Fagaceae,101944,Fagus grandifolia,,American Beech,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Fagaceae,104305,Quercus ilicifolia,,Scrub Oak,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Fagales,Fagaceae,97632,Quercus rubra,,Northern Red Oak,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Myricaceae,155915,Comptonia peregrina,,Sweetfern,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Myricaceae,96351,Myrica gale,,Sweet Gale,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Fagales,Myricaceae,96184,Myrica pensylvanica,,Bayberry,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Gentianales,Apocynaceae,130899,Apocynum androsaemifolium,,Spreading Dogbane,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Gentianales,Apocynaceae,130900,Apocynum cannabinum,,Indian Hemp,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Gentianales,Apocynaceae,222216,Asclepias incarnata var. pulchra,,Swamp Milkweed,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Gentianales,Apocynaceae,131871,Asclepias syriaca,,Common Milkweed,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Gentianales,Gentianaceae,129016,Bartonia paniculata ssp. iodandra,,Screw-stem,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Gentianales,Gentianaceae,129019,Bartonia virginica,,Yellow Bartonia,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Gentianales,Gentianaceae,128180,Lomatogonium rotatum,,Marsh Felwort,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,137970,Cephalanthus occidentalis,,Buttonbush,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,137982,Galium aparine,,Cleavers,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,137983,Galium asprellum,,Rough Bedstraw,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,138741,Galium labradoricum,,Bog Bedstraw,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,138752,Galium mollugo,,Wild Madder,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,138766,Galium palustre,,Marsh Bedstraw,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,137990,Galium tinctorium,,bedstraw,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,137993,Galium trifidum,,bedstraw,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,138799,Galium triflorum,,Sweet-scented Bedstraw,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,138802,Galium verum,,Yellow Bedstraw,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,139713,Houstonia caerulea,,"Bluets, Quaker Ladies",Present,,Common,Native,,Approved
ACAD,Vascular Plant,Gentianales,Rubiaceae,139741,Mitchella repens,,Partridgeberry,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Geraniales,Geraniaceae,130097,Geranium bicknellii,,Bicknell's Cranesbill,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Geraniales,Geraniaceae,130071,Geranium carolinianum,,Carolina Cranesbill,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Geraniales,Geraniaceae,130077,Geranium molle,,Dove's-foot Cranesbill,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Geraniales,Geraniaceae,130086,Geranium robertianum,,Herb Robert,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Isoetales,Isoetaceae,157349,Isoetes acadiensis,,Acadian Quillwort,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Isoetales,Isoetaceae,77887,Isoetes echinospora,,Spiny-spored Quillwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Isoetales,Isoetaceae,77965,Isoetes lacustris,,quillwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Isoetales,Isoetaceae,157357,Isoetes prototypus,,Prototype Quillwort,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Isoetales,Isoetaceae,78735,Isoetes riparia,,Riverbank Quillwort,Not In Park,False Report,,Native,,Approved
ACAD,Vascular Plant,Isoetales,Isoetaceae,78757,Isoetes tuckermanii,,Tuckerman's Quillwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Isoetales,Isoetaceae,165851,Isoetes X harveyi,,Harvey's quillwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,135607,Galeopsis bifida,,Splitlip Hemp Nettle,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,135610,Galeopsis tetrahit,,Hemp Nettle,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,158097,Glechoma hederacea,,"Gill-over-the-ground, Ground Ivy",Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,135635,Hedeoma pulegioides,,American Pennyroyal,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,136466,Leonurus cardiaca,,Motherwort,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134013,Lycopus americanus,,Water Horehound,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134016,Lycopus uniflorus,,Northern Bugleweed,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134014,Lycopus virginicus,,Virginia Bulgleweed,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,289323,Mentha arvensis,,Wild Mint,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,159639,Mentha canadensis,,Canada Mint,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134033,Mentha spicata,,Spearmint,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134036,Mentha X piperita,,Peppermint,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,159647,Mentha X villosa,,Wild Mint,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,136550,Nepeta cataria,,Catnip,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134944,Prunella vulgaris,,Selfheal,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134947,Prunella vulgaris ssp. lanceolata,,Selfheal,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134863,Satureja hortensis,,Summer Savory,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,129266,Scutellaria galericulata,,Marsh Skullcap,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,128695,Scutellaria lateriflora,,Mad-dog Skullcap,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134883,Stachys arvensis,,Hedge Nettle,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134904,Stachys palustris ssp. palustris,,"Woundwort, Marsh hedgnettle",Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,134912,Teucrium canadense,,American Germander,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,219304,Teucrium canadense var. occidentale,,Germander,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lamiaceae,161345,Thymus pulegioides,,Wild Thyme,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135328,Utricularia cornuta,,Horned Bladderwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135333,Utricularia geminiscapa,,bladderwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135334,Utricularia gibba,,Humped Bladderwort,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135336,Utricularia intermedia,,Flat-leaved Bladderwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135338,Utricularia macrorhiza,,Common Bladderwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135339,Utricularia minor,,Lesser Bladderwort,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135344,Utricularia purpurea,,Purple Bladderwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135345,Utricularia radiata,,Inflated Bladderwort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Lentibulariaceae,135346,Utricularia resupinata,,Small Purple Bladderwort,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Linderniaceae,135670,Lindernia dubia,,False Pimpernel,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Oleaceae,129715,Forsythia,,Forsythia,Present,,Unknown,Non-native,Cultivated,In Review
ACAD,Vascular Plant,Lamiales,Oleaceae,129682,Fraxinus americana,,White Ash,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Oleaceae,129697,Fraxinus nigra,,Black Ash,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Lamiales,Oleaceae,129679,Fraxinus pennsylvanica,,Green Ash,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lamiales,Oleaceae,129729,Ligustrum amurense,,Amur Privet,Present,,Unknown,Non-native,Cultivated,Approved
ACAD,Vascular Plant,Lamiales,Oleaceae,129736,Ligustrum vulgare,,Common Privet,Present,,Unknown,Non-native,Cultivated,Approved
ACAD,Vascular Plant,Lamiales,Oleaceae,129753,Syringa vulgaris,,Common Lilac,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Oleaceae,160267,Syringa X chinensis,,Lilac,Present,,Rare,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,134472,Epifagus virginiana,,Beechdrops,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,138349,Euphrasia nemorosa,,Eyebright,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,138352,Euphrasia randii,,Rand's Eyebright,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,158974,Euphrasia stricta,,Eyebright,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,138414,Melampyrum lineare,,Cowwheat,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,202363,Odontites vernus ssp. serotinus,,Red Bartsia,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,134500,Orobanche uniflora,,One-flowered Cancerroot,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,136628,Pedicularis canadensis,,Wood Betony,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Lamiales,Orobanchaceae,161895,Rhinanthus minor,,Yellow Rattle,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,132989,Callitriche heterophylla,,Water starwort,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,155598,Callitriche palustris,,"Water Chickweed, Water starwort, Water-Starwort",Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,135091,Chelone glabra,,Turtlehead,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,135093,Chelone lyonii,,Purple turtlehead,Present,,Rare,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,138340,Digitalis purpurea,,Foxglove,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,125204,Hippuris vulgaris,,Mare's Tail,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,161635,Linaria dalmatica,,Dalmation toadflax,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,161637,Linaria maroccana,,Maraccan toadlflax,Present,,Unknown,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,135662,Linaria repens,,Striped toadflax,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,135664,Linaria vulgaris,,Butter-and-eggs,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,162457,Nuttallanthus canadensis,,Blue toadflax,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,131643,Penstemon digitalis,,White or Foxglove Beardtongue,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,129352,Plantago aristata,,Bracted Plantain,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,129351,Plantago lanceolata,,English Plantain,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,129365,Plantago major,,Common Plantain,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,214515,Plantago major var. intermedia,,Common Plantain,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,214521,Plantago major var. pilgeri,,Common Plantain,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,214526,Plantago maritima var. juncoides,,Seaside Plantain,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,136683,Veronica arvensis,,Corn Speedwell,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,136686,Veronica chamaedrys,,Bird's Eye Speedwell,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,136675,Veronica longifolia,,Long-leaved Speedwell,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,136667,Veronica officinalis,,Common Speedwell,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,136694,Veronica peregrina,,Purslane Speedwell or Neckweed,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,204527,Veronica peregrina ssp. xalapensis,,Purslane Speedwell or Neckweed,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,136676,Veronica persica,,"Bird's Eye, Persian Speedwell",Present,,Rare,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,136695,Veronica scutellata,,Marsh Speedwell,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,136696,Veronica serpyllifolia,,Thyme-leaved Speedwell,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Plantaginaceae,133320,Veronicastrum virginicum,,Culver's Root,Present,,Rare,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Scrophulariaceae,133279,Scrophularia lanceolata,,Hare Figwort,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lamiales,Scrophulariaceae,136657,Verbascum blattaria,,Moth Mullein,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Scrophulariaceae,136660,Verbascum phlomoides,,mullein,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Scrophulariaceae,136663,Verbascum thapsus,,Common Mullein,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Lamiales,Verbenaceae,133009,Verbena hastata,,Blue Vervain,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Liliales,Colchicaceae,142834,Uvularia sessilifolia,,Wild Oats,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Liliales,Liliaceae,141649,Clintonia borealis,,Bluebead Lily,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Liliales,Liliaceae,110260,Erythronium americanum,,"Trout Lily, Dogtooth Violet",Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Liliales,Liliaceae,150350,Lilium canadense,,Canada Lily,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Liliales,Liliaceae,161595,Lilium lancifolium,,Tiger Lily,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Liliales,Liliaceae,161603,Lilium philadelphicum,,Wood Lily,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Liliales,Liliaceae,141715,Medeola virginiana,,Indian Cucumber-root,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Liliales,Liliaceae,142758,Streptopus amplexifolius,,"White Mandarin, Twisted Stalk",Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Liliales,Liliaceae,167873,Streptopus lanceolatus,,"Rose Mandarin, Twisted Stalk",Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Liliales,Melanthiaceae,142781,Trillium cernuum,,Nodding Trillium,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Liliales,Melanthiaceae,142811,Trillium undulatum,,Painted Trillium,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Liliales,Melanthiaceae,139897,Veratrum viride,,"False Hellebore, Indian Poke",Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,175859,Diphasiastrum complanatum,,Crowfoot Clubmoss,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,175861,Diphasiastrum digitatum,,Crowfoot Clubmoss,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,175868,Diphasiastrum tristachyum,,Groundcedar,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,169610,Huperzia appalachiana,,Alpine Clubmoss,Not In Park,False Report,,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,162004,Huperzia lucidula,,Shining Clubmoss,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,107303,Huperzia selago,,Northern Firmoss,Not In Park,False Report,,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,157680,Lycopodiella appressa,,Bog Clubmoss,Not In Park,False Report,,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,157690,Lycopodiella inundata,,Bog Clubmoss,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,80036,Lycopodium annotinum,,Bristly Clubmoss,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,80103,Lycopodium clavatum,,Bristly Clubmoss,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,81208,Lycopodium dendroideum,,Round-branch Groundpine,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,169612,Lycopodium lagopus,,Running Clubmoss,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,230313,Lycopodium lucidulum var. occidentale,,Shining Clubmoss,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Lycopodiales,Lycopodiaceae,81264,Lycopodium obscurum,,Flat-branch Groundpine,Present,,Occasional,Native,,Approved
